file_id,user_id,subforum_id,num_contexts,label_text,sentence,label
14669476_1,582530,1371,2,hate,He's a race traitor .,1
14406735_1,573110,1375,0,hate,The best way to prevent Black on White rape is to succeed in our goal of removing them all from white countries .,1
30654947_3,578687,1359,0,hate,They 're a waste of space and they 're filthy  tax payer robbing  mentally challenged  primitive  unintelligent cultural trash .,1
12859000_1,575432,1346,0,hate,I live in a large American city and it has gotten so bad that it is to the point where we are not just a minority .,1
14021113_1,574567,1388,0,hate,not sure how we can be anti liberal when we have a prime minister who openly supports israel and sends them cards on their holiday 's laughing stock of the aryan race. not to mention they also openly support the sand people .,1
30466673_1,575397,1388,0,hate,I do n't blame you  all the yucky nonwhite DNA pawing your food as they pass it over the UPC scanner  disgusting .,1
30570378_1,574356,1354,0,hate,Many Jews were in the Red Army so many wanted the opportunity to rape and murder whites under the guise of war .,1
30511347_1,572266,1388,0,hate,I was sort of hoping that they will bring back Ebola and spread it around to their own kind and the rest of the undesirables who are not wanted here .,1
13477865_2,572224,1346,1,hate,All you need is to cut off it 's head and the rest of the problems will crumble away with ease,1
13126067_1,578146,1345,0,hate,I'm sure the negro had it coming .,1
13862377_1,592530,1391,5,hate,11000 euro !?! * * * * ing scum ! i wonder if anyone would get anything if they set themselves up in a polish area and started begging. they would probably get a * * * * ing beating .,1
14110686_5,600584,1381,0,hate,Hiring someone from this website should ensure we do n't hire undesirables .,1
13862192_1,591113,1391,2,hate,another article on the mail today on their side bet you they will be allowed to stay think of the money that these people soak off the irish people madness www.faem.com,1
13848765_2,592436,1391,1,hate,There should be no integration of immigrants with Irish culture .,1
12842670_1,574912,1397,0,hate,I watch fights on gay parade in budapest together with my friends from hungary  we were together on vacation in one croatian island  it was great to watch how hungarian nationalists were smashing gay parade btw I have some hungarian blood  my grandmother was hungarian Kitartas !,1
13459148_1,582330,1347,1,hate,Major chimp-out at hip hop awards .,1
30608370_1,572794,1359,0,hate,some times Whites are forced to live around a lot of blacks .,1
31757290_2,574608,1363,0,hate,Its simple  they want to create white guilt  .,1
12868841_1,572496,1346,0,hate,I do n't watch any movie that is made for blacks or has a black in the lead roll and I ca n't find humor in the black race with all of the crime they comit against the white man  to hell with them .,1
31764430_1,617825,1363,0,hate,I think asians are hot but they arent the girls I wanna get with.A wolf is pretty but do you wanna pet one ? White girls are only ones to be trusted .,1
14023061_1,574612,1387,0,hate,Yeah but what you have to remember is that the jews are cunning and would probz slither their way out of it and justify their right to bare arms by use of the pro jew media and without a doubt the old holocaust excuse. our race would not be to blame most of us are brainwashed from a young age by T.V or schools its are job to wake them up comrade and defend them for we are fast becoming a minority in our own countries,1
13563834_1,580949,1347,0,hate,The point is not the throne itself but the reason for it and what it represents to the apes fighting and tramping for it .,1
13473247_2,583605,1346,0,hate,We all know that when their are too many ethnics  the neighbourhood soon turn 's into a slum .,1
14034302_1,575734,1387,0,hate,The UAF are just a bunch of middle class faggots  the EDL should steam into them every time they show up to counter a demonstration  they 'll soon run home to daddy .,1
14062684_1,587192,1383,0,hate,This is really not European news  but everybody should know that after years of Lebanese and other arabs intimmidating white women on Cronulla beach and after the cowardly attack on two white life-savers ( !! ) the Lebanese got theirs yesterday .,1
13220975_1,573125,1345,0,hate,Shows what sub human group these negroid belong  the poor horse got an infection from the dirty pervert .,1
13586829_1,581116,1393,0,hate,How on earth can they be Swedes when they are the result of race treason ?,1
13596651_1,589152,1393,0,hate,This truly goes to show that non whites will follow whites anywhere .,1
13391410_1,579214,1345,1,hate,they act as if negros with aids should have the right to reproduce when they will die off and have no way to take care of the kid I cant believe that they are doing this by the millions its crazy,1
30559248_1,572134,1354,0,hate,No need to allow FACTS to get in the way of a good White guilt message ! ... and the jew laughs loudly !,1
30593472_1,572043,1359,0,hate,a nice kick to the nuts will always work I find it a dirty move to kick another man in the knackers but after all .. a black does n't equate to the same standard,1
14673299_1,579196,1371,0,hate,The majority of them are as stupid as real Negroes .,1
14406890_1,575011,1375,0,hate,There are things we can do to stop the rapes that occur when blacks and other non whites con white women and girls into getting in cars with them etc For a start teach our women to respect themselves .,1
14429167_1,612172,1375,0,hate,Where can i find a complete list of anti black fliers. that have to do with black on white crimes  interracial babys  black drug dealers  etc etc .,1
14078036_1,591048,1383,0,hate,Blacks in South Africa wondering why their country is going to hell when they put Blacks in charge .,1
13616113_1,573589,1393,0,hate,that prince who married that asian is a freak. imagine his half and half kids growing up and trying to marry into other royal families,1
13847110_2,591119,1391,0,hate,What good are these scammers to the country who Broke EU law to come here ?,1
14673760_2,573146,1371,0,hate,Their identity is the Liberal Tribe  and they seek out and morally support other members of their tribe .,1
12845755_2,572226,1396,0,hate,Were Whites to leave in large numbers leaving few Whites behind in South Africa the country would start going down hill and then maybe more Whites would begin to see what losers Negros are and how they cannot even maintain what is given to them .,1
30424025_1,579858,1362,11,hate,Their aggressiveness is a massive reason for their ' success ' .,1
13061787_3,577495,1345,0,hate,Simply put  they are AT LEAST 100000 years behind evolved creatures on the evolutionary scale with no hope of ever progressing .,1
14670887_2,576752,1371,0,hate,What about all the tens of millions of negroes that are nothing more than criminals and parasites that do nothing but breed more criminals and parasites ?,1
13340954_1,579031,1345,0,hate,I'm heading down to DC to put a sign on the White House gates that will read : ' No savage negro BEASTS in the White House ! ',1
13863162_1,591076,1391,0,hate,i feel sorry for her if one of her daughters did die but the harsh reality is she has no connection to ireland and she must go.as a mother it is her job to protect her children in Nigeria.every Nigerian who has a problem cant come running over here,1
12881766_2,577734,1345,0,hate,Every white person from Michigan knows that our Detroit negros are the worst in America .,1
13864296_1,587137,1391,0,hate,that is the sadest news i have ever heard in my entire life  ireland not a white country. its like saying the world is ending,1
30644184_4,572066,1346,0,hate,Deanna Spingola and Dr. Lorraine Day - Zionism  the Holocaust  Aids and Vaccines YouTube - Deanna Spingola and Dr. Lorraine Day - Zionism  the Holocaust  Aids and Vaccines Listen/watch the full interview @ Deanna Spingola and Dr. Lorraine Day - Zionism  the Holocaust  Aids and Vaccines : Free Download & Streaming : Internet Archive www.DrDay.com www.GoodNewsAboutGod.com,1
13628187_1,586541,1393,0,hate,Indeed I have n't seen or heard machines raping or robbing people in the streets of Stockholm yet  non-european immigrants however ...,1
13500353_1,576788,1395,0,hate,Any purported `` holy book '' which says such vile & despicable things as the talmud says about Mary & Jesus cannot come from a place of goodness.Jews are so convinced of their superiority that they think they can trick God of their love & fidelity by pretending to honor him .,1
31694224_1,616898,1363,1,hate,I bet they wouldnt have done that crap to a black person that had black power or those black fists that the panthers use written on his back pack .,1
14667513_1,574233,1371,0,hate,They preach diversity at their professor jobs and government jobs and it makes those White Liberal Neighborhoods and gated communities TOO white and in need of some `` Black flavor '' at home the joy of diversity right in their White daughter 's bedroom !,1
14673760_1,573146,1371,0,hate,For all of liberals ' ranting about tribalism  they behave in a very tribal manner themselves .,1
